sigma,scale,samples,guard,seed,method,trials,reachable_rate,overall_success,future_success,current_success,detects_unreachable,false_certificate,mean_norm,mean_min_margin,mean_rank,mean_null_dim
0.1,0.75,8,0.0,1,estimated,8,1.0,0.75,0.75,1.0,0.0,0.25,0.8777279736177019,0.02037305531966968,3.0,0.0
0.1,0.75,8,0.0,2,estimated,8,1.0,0.625,0.625,0.75,0.0,0.125,1.0038419750659298,-0.07629467969545166,3.0,0.0
0.1,0.75,8,0.0,3,estimated,8,1.0,0.875,0.875,1.0,0.0,0.125,0.8337813577489135,0.06335368642115655,3.0,0.0
0.1,0.75,8,0.5,0,guard_0.5,8,1.0,0.75,0.75,0.875,0.0,0.125,0.8110135337869363,0.0382828593942173,3.0,0.0
0.1,0.75,8,0.5,1,guard_0.5,8,1.0,0.75,0.75,1.0,0.0,0.25,1.0803019585171767,0.06870368206398245,3.0,0.0
0.1,0.75,8,0.5,2,guard_0.5,8,1.0,0.75,0.75,0.75,0.0,0.0,1.1836282556403206,-0.044025869886859324,3.0,0.0
0.1,0.75,8,0.5,3,guard_0.5,8,1.0,1.0,1.0,1.0,0.0,0.0,0.9345267198439886,0.10786836653861517,3.0,0.0
0.1,0.75,8,1.0,0,guard_1.0,8,1.0,0.75,0.75,0.875,0.0,0.125,0.956562511994731,0.08542646960192568,3.0,0.0
0.1,0.75,8,1.0,1,guard_1.0,8,1.0,0.75,0.75,1.0,0.0,0.25,1.2945464176881807,0.116646989520792,3.0,0.0
0.1,0.75,8,1.0,2,guard_1.0,8,1.0,0.75,0.75,0.75,0.0,0.0,1.3992737072824888,0.004318497627094561,3.0,0.0
0.1,0.75,8,1.0,3,guard_1.0,8,1.0,1.0,1.0,1.0,0.0,0.0,1.0423802433033449,0.15392967428558002,3.0,0.0
0.1,0.75,32,0.0,0,estimated,8,1.0,0.875,0.875,1.0,0.0,0.125,0.7705685304418054,0.04166896290361019,3.0,0.0
0.1,0.75,32,0.0,1,estimated,8,1.0,1.0,1.0,1.0,0.0,0.0,0.8030324160351566,0.07588559320224737,3.0,0.0
0.1,0.75,32,0.0,2,estimated,8,1.0,0.875,0.875,1.0,0.0,0.125,0.80444832283568,0.048319005347954,3.0,0.0
0.1,0.75,32,0.0,3,estimated,8,1.0,1.0,1.0,1.0,0.0,0.0,0.7797675415988929,0.06625777036135787,3.0,0.0
0.1,0.75,32,0.5,0,guard_0.5,8,1.0,0.875,0.875,1.0,0.0,0.125,0.8307554150225163,0.06482342624900575,3.0,0.0
0.1,0.75,32,0.5,1,guard_0.5,8,1.0,1.0,1.0,1.0,0.0,0.0,0.85296193627418,0.09741342007851674,3.0,0.0
0.1,0.75,32,0.5,2,guard_0.5,8,1.0,0.875,0.875,1.0,0.0,0.125,0.8843546395227142,0.0667225929233469,3.0,0.0
0.1,0.75,32,0.5,3,guard_0.5,8,1.0,1.0,1.0,1.0,0.0,0.0,0.8531315083962259,0.0918900484941587,3.0,0.0
0.1,0.75,32,1.0,0,guard_1.0,8,1.0,0.875,0.875,1.0,0.0,0.125,0.895860579515573,0.08866283530987581,3.0,0.0
0.1,0.75,32,1.0,1,guard_1.0,8,1.0,1.0,1.0,1.0,0.0,0.0,0.9072691105858592,0.1248408387398725,3.0,0.0
0.1,0.75,32,1.0,2,guard_1.0,8,1.0,0.875,0.875,1.0,0.0,0.125,0.967279175534664,0.08967257302129936,3.0,0.0
0.1,0.75,32,1.0,3,guard_1.0,8,1.0,1.0,1.0,1.0,0.0,0.0,0.9334461488311647,0.11768166637083789,3.0,0.0
0.1,0.75,128,0.0,0,estimated,8,1.0,1.0,1.0,1.0,0.0,0.0,0.7019314623724615,0.07021546633304701,3.0,0.0
0.1,0.75,128,0.0,1,estimated,8,1.0,1.0,1.0,1.0,0.0,0.0,0.7905646837483418,0.0714012842303133,3.0,0.0
0.1,0.75,128,0.0,2,estimated,8,1.0,1.0,1.0,1.0,0.0,0.0,0.781723508686747,0.06238955099351636,3.0,0.0
0.1,0.75,128,0.0,3,estimated,8,1.0,1.0,1.0,1.0,0.0,0.0,0.8272546765123405,0.06607657952210469,3.0,0.0
0.1,0.75,128,0.5,0,guard_0.5,8,1.0,1.0,1.0,1.0,0.0,0.0,0.7316626861055046,0.08378199609459719,3.0,0.0
0.1,0.75,128,0.5,1,guard_0.5,8,1.0,1.0,1.0,1.0,0.0,0.0,0.8252649195888422,0.08496938647034101,3.0,0.0
0.1,0.75,128,0.5,2,guard_0.5,8,1.0,1.0,1.0,1.0,0.0,0.0,0.8243838019980066,0.06927080779148191,3.0,0.0
0.1,0.75,128,0.5,3,guard_0.5,8,1.0,1.0,1.0,1.0,0.0,0.0,0.8575014500674196,0.07967779414657603,3.0,0.0
0.1,0.75,128,1.0,0,guard_1.0,8,1.0,1.0,1.0,1.0,0.0,0.0,0.7636624639121732,0.09960227092576925,3.0,0.0
0.1,0.75,128,1.0,1,guard_1.0,8,1.0,1.0,1.0,1.0,0.0,0.0,0.8599948425527811,0.09846877476410576,3.0,0.0
0.1,0.75,128,1.0,2,guard_1.0,8,1.0,1.0,1.0,1.0,0.0,0.0,0.8689725155926107,0.08360024756066485,3.0,0.0
0.1,0.75,128,1.0,3,guard_1.0,8,1.0,1.0,1.0,1.0,0.0,0.0,0.8895856483544093,0.09266925543951043,3.0,0.0
0.1,1.0,8,0.0,0,estimated,8,1.0,0.5,0.5,0.875,0.0,0.5,0.6358188491794384,-0.003145279987619279,3.0,0.0
0.1,1.0,8,0.0,1,estimated,8,1.0,0.5,0.5,0.75,0.0,0.5,0.6433983998351716,-0.01344990146760203,3.0,0.0
0.1,1.0,8,0.0,2,estimated,8,1.0,0.25,0.25,0.875,0.0,0.75,0.6412842477154941,-0.004012412219760448,3.0,0.0
0.1,1.0,8,0.0,3,estimated,8,1.0,0.375,0.375,0.875,0.0,0.625,0.7944793310544669,-0.02473301958430186,3.0,0.0
0.1,1.0,8,0.5,0,guard_0.5,8,1.0,0.875,0.875,1.0,0.0,0.125,0.7225859418155405,0.04213355506191681,3.0,0.0
0.1,1.0,8,0.5,1,guard_0.5,8,1.0,0.625,0.625,0.875,0.0,0.375,0.7671920700720496,0.01965539022132111,3.0,0.0
0.1,1.0,8,0.5,2,guard_0.5,8,1.0,0.75,0.75,0.875,0.0,0.25,0.7807336251832426,0.041059268063110645,3.0,0.0
0.1,1.0,8,0.5,3,guard_0.5,8,1.0,0.75,0.75,1.0,0.0,0.25,0.9611133719650004,0.015255746013021128,3.0,0.0
0.1,1.0,8,1.0,0,guard_1.0,8,1.0,0.875,0.875,1.0,0.0,0.125,0.8121212914855764,0.08277379528807897,3.0,0.0
0.1,1.0,8,1.0,1,guard_1.0,8,1.0,0.75,0.75,0.875,0.0,0.25,0.8973809293325763,0.05606785676236928,3.0,0.0
0.1,1.0,8,1.0,2,guard_1.0,8,1.0,1.0,1.0,1.0,0.0,0.0,0.9289891878416774,0.0848277849596067,3.0,0.0
0.1,1.0,8,1.0,3,guard_1.0,8,1.0,0.75,0.75,1.0,0.0,0.25,1.1494228959751447,0.06600955947390602,3.0,0.0
0.1,1.0,32,0.0,0,estimated,8,1.0,0.5,0.5,1.0,0.0,0.5,0.5643875688362583,-0.004709706782980109,3.0,0.0
0.1,1.0,32,0.0,1,estimated,8,1.0,0.25,0.25,1.0,0.0,0.75,0.622381407775336,-0.006600624543065009,3.0,0.0
0.1,1.0,32,0.0,2,estimated,8,1.0,0.375,0.375,1.0,0.0,0.625,0.7344810830144513,-0.017893810105430393,3.0,0.0
0.1,1.0,32,0.0,3,estimated,8,1.0,0.25,0.25,1.0,0.0,0.75,0.5885975673016968,-0.014252403698927113,3.0,0.0
0.1,1.0,32,0.5,0,guard_0.5,8,1.0,0.875,0.875,1.0,0.0,0.125,0.6307132732196743,0.022853406887610696,3.0,0.0
0.1,1.0,32,0.5,1,guard_0.5,8,1.0,0.875,0.875,1.0,0.0,0.125,0.6665829222705919,0.015342313084347565,3.0,0.0
0.1,1.0,32,0.5,2,guard_0.5,8,1.0,0.5,0.5,1.0,0.0,0.5,0.7847109086797441,0.0038275609165047443,3.0,0.0
0.1,1.0,32,0.5,3,guard_0.5,8,1.0,0.625,0.625,1.0,0.0,0.375,0.6634828551858285,0.01408679755215485,3.0,0.0
0.1,1.0,32,1.0,0,guard_1.0,8,1.0,0.875,0.875,1.0,0.0,0.125,0.6999725716870547,0.049775876170138234,3.0,0.0
0.1,1.0,32,1.0,1,guard_1.0,8,1.0,1.0,1.0,1.0,0.0,0.0,0.713659643838809,0.03923260348562661,3.0,0.0
0.1,1.0,32,1.0,2,guard_1.0,8,1.0,0.75,0.75,1.0,0.0,0.25,0.8366077814670005,0.025612548428724846,3.0,0.0
0.1,1.0,32,1.0,3,guard_1.0,8,1.0,1.0,1.0,1.0,0.0,0.0,0.7429329699951133,0.036740579978544935,3.0,0.0
0.1,1.0,128,0.0,0,estimated,8,1.0,0.25,0.25,0.875,0.0,0.75,0.663436429812241,-0.009035813784520522,3.0,0.0
0.1,1.0,128,0.0,1,estimated,8,1.0,0.375,0.375,1.0,0.0,0.625,0.7334102606128896,-0.00855395213588412,3.0,0.0
0.1,1.0,128,0.0,2,estimated,8,1.0,0.375,0.375,0.875,0.0,0.625,0.6451093147208814,-0.005072611800946893,3.0,0.0
0.1,1.0,128,0.0,3,estimated,8,1.0,0.5,0.5,1.0,0.0,0.5,0.6526243761245658,-0.0036375586645962243,3.0,0.0
0.1,1.0,128,0.5,0,guard_0.5,8,1.0,0.625,0.625,0.875,0.0,0.375,0.6918426435181986,0.0028075350818566845,3.0,0.0
0.1,1.0,128,0.5,1,guard_0.5,8,1.0,0.5,0.5,1.0,0.0,0.5,0.7631289360573457,0.0033069370068470397,3.0,0.0
0.1,1.0,128,0.5,2,guard_0.5,8,1.0,0.75,0.75,0.875,0.0,0.25,0.6760213762092688,0.00734076177720493,3.0,0.0
0.1,1.0,128,0.5,3,guard_0.5,8,1.0,0.75,0.75,1.0,0.0,0.25,0.6913145114884075,0.00903764738329427,3.0,0.0
0.1,1.0,128,1.0,0,guard_1.0,8,1.0,0.875,0.875,1.0,0.0,0.125,0.7216435449815886,0.013813702077793383,3.0,0.0
0.1,1.0,128,1.0,1,guard_1.0,8,1.0,0.875,0.875,1.0,0.0,0.125,0.7933244160812091,0.015543918328460563,3.0,0.0
0.1,1.0,128,1.0,2,guard_1.0,8,1.0,0.875,0.875,0.875,0.0,0.125,0.7069859998812684,0.019754135355356597,3.0,0.0
0.1,1.0,128,1.0,3,guard_1.0,8,1.0,0.875,0.875,1.0,0.0,0.125,0.7303982165595195,0.022418847724196785,3.0,0.0
0.1,1.25,8,0.0,0,estimated,8,1.0,0.0,0.0,0.625,0.0,1.0,0.5057463977547966,-0.11149747764610085,3.0,0.0
0.1,1.25,8,0.0,1,estimated,8,1.0,0.0,0.0,0.5,0.0,1.0,0.599173968535922,-0.1480641721310531,3.0,0.0
0.1,1.25,8,0.0,2,estimated,8,1.0,0.0,0.0,1.0,0.0,1.0,0.5071892946910963,-0.07035238640610278,3.0,0.0
0.1,1.25,8,0.0,3,estimated,8,1.0,0.125,0.125,0.5,0.0,0.875,0.48456661690064134,-0.070906558820641,3.0,0.0
0.1,1.25,8,0.5,0,guard_0.5,8,1.0,0.125,0.125,1.0,0.0,0.875,0.5814272105683209,-0.06202871583250236,3.0,0.0
0.1,1.25,8,0.5,1,guard_0.5,8,1.0,0.125,0.125,0.875,0.0,0.875,0.6878037688155259,-0.10104063491766337,3.0,0.0
0.1,1.25,8,0.5,2,guard_0.5,8,1.0,0.125,0.125,1.0,0.0,0.875,0.6470456244907343,-0.026341680141664284,3.0,0.0
0.1,1.25,8,0.5,3,guard_0.5,8,1.0,0.125,0.125,0.625,0.0,0.875,0.567611589630795,-0.022855386305893313,3.0,0.0
0.1,1.25,8,1.0,0,guard_1.0,8,1.0,0.5,0.5,1.0,0.0,0.5,0.668327692536004,-0.01738218917204542,3.0,0.0
0.1,1.25,8,1.0,1,guard_1.0,8,1.0,0.5,0.5,1.0,0.0,0.5,0.7872847629525865,-0.050152574033235274,3.0,0.0
0.1,1.25,8,1.0,2,guard_1.0,8,1.0,0.75,0.75,1.0,0.0,0.25,0.7986204312428887,0.01760686513000638,3.0,0.0
0.1,1.25,8,1.0,3,guard_1.0,8,1.0,0.625,0.625,0.875,0.0,0.375,0.6649144214731051,0.026948989575634016,3.0,0.0
0.1,1.25,32,0.0,0,estimated,8,1.0,0.0,0.0,0.375,0.0,1.0,0.4973940543887156,-0.16815374453590307,3.0,0.0
0.1,1.25,32,0.0,1,estimated,8,1.0,0.0,0.0,0.5,0.0,1.0,0.4730766321838228,-0.07576033566666082,3.0,0.0
0.1,1.25,32,0.0,2,estimated,8,1.0,0.0,0.0,0.375,0.0,1.0,0.5260668176403176,-0.16525800890229245,3.0,0.0
0.1,1.25,32,0.0,3,estimated,8,1.0,0.0,0.0,0.75,0.0,1.0,0.44832965089596727,-0.09702440367126144,3.0,0.0
0.1,1.25,32,0.5,0,guard_0.5,8,1.0,0.125,0.125,0.625,0.0,0.875,0.539390437436063,-0.13622769065875845,3.0,0.0
0.1,1.25,32,0.5,1,guard_0.5,8,1.0,0.125,0.125,0.75,0.0,0.875,0.5300142738454199,-0.05248832274312811,3.0,0.0
0.1,1.25,32,0.5,2,guard_0.5,8,1.0,0.0,0.0,0.375,0.0,1.0,0.5571001278031045,-0.14353478098722863,3.0,0.0
0.1,1.25,32,0.5,3,guard_0.5,8,1.0,0.0,0.0,0.875,0.0,1.0,0.4951524658760784,-0.0733710258560219,3.0,0.0
0.1,1.25,32,1.0,0,guard_1.0,8,1.0,0.25,0.25,0.75,0.0,0.75,0.5856763978942146,-0.10306119583733836,3.0,0.0
0.1,1.25,32,1.0,1,guard_1.0,8,1.0,0.375,0.375,1.0,0.0,0.625,0.59065217919359,-0.029190884684860037,3.0,0.0
0.1,1.25,32,1.0,2,guard_1.0,8,1.0,0.125,0.125,0.75,0.0,0.875,0.5952429980934328,-0.10756613370140156,3.0,0.0
0.1,1.25,32,1.0,3,guard_1.0,8,1.0,0.25,0.25,1.0,0.0,0.75,0.545572282892987,-0.05167709469412348,3.0,0.0
0.1,1.25,128,0.0,0,estimated,8,1.0,0.0,0.0,0.75,0.0,1.0,0.39045903139184834,-0.10040274545245867,3.0,0.0
0.1,1.25,128,0.0,1,estimated,8,1.0,0.0,0.0,0.75,0.0,1.0,0.4097134649508718,-0.09980084765766183,3.0,0.0
0.1,1.25,128,0.0,2,estimated,8,1.0,0.0,0.0,0.5,0.0,1.0,0.44448035512511275,-0.130055329915966,3.0,0.0
0.1,1.25,128,0.0,3,estimated,8,1.0,0.0,0.0,0.5,0.0,1.0,0.45786592386038893,-0.1240832976476692,3.0,0.0
0.1,1.25,128,0.5,0,guard_0.5,8,1.0,0.0,0.0,0.75,0.0,1.0,0.40709879793956477,-0.08800016598411031,3.0,0.0
0.1,1.25,128,0.5,1,guard_0.5,8,1.0,0.0,0.0,0.75,0.0,1.0,0.42784723133535907,-0.0874576991205103,3.0,0.0
0.1,1.25,128,0.5,2,guard_0.5,8,1.0,0.0,0.0,0.5,0.0,1.0,0.46169975833191673,-0.11193468262743289,3.0,0.0
0.1,1.25,128,0.5,3,guard_0.5,8,1.0,0.0,0.0,0.75,0.0,1.0,0.4753216223318744,-0.11208846360104933,3.0,0.0
0.1,1.25,128,1.0,0,guard_1.0,8,1.0,0.0,0.0,0.75,0.0,1.0,0.42433746553179474,-0.0757641522162338,3.0,0.0
0.1,1.25,128,1.0,1,guard_1.0,8,1.0,0.0,0.0,0.75,0.0,1.0,0.4460655274027276,-0.0768577180356259,3.0,0.0
0.1,1.25,128,1.0,2,guard_1.0,8,1.0,0.0,0.0,0.75,0.0,1.0,0.48022525761805523,-0.09371231922716006,3.0,0.0
0.1,1.25,128,1.0,3,guard_1.0,8,1.0,0.0,0.0,0.875,0.0,1.0,0.4934037828530047,-0.09995756382088478,3.0,0.0
0.2,0.75,8,0.0,0,estimated,8,1.0,0.5,0.5,0.75,0.0,0.25,1.3053542907040192,-0.12274920252319144,3.0,0.0
0.2,0.75,8,0.0,1,estimated,8,1.0,0.625,0.625,0.875,0.0,0.25,1.3432884941203016,-0.20638740097017613,3.0,0.0
0.2,0.75,8,0.0,2,estimated,8,1.0,0.375,0.375,0.375,0.0,0.0,1.2987284491272615,-0.5930753045215167,3.0,0.0
0.2,0.75,8,0.0,3,estimated,8,1.0,0.625,0.625,0.75,0.0,0.125,1.0906760528652448,-0.011472040464378823,3.0,0.0
0.2,0.75,8,0.5,0,guard_0.5,8,1.0,0.5,0.5,0.75,0.0,0.25,1.8154286201694187,-0.10514608291666447,3.0,0.0
0.2,0.75,8,0.5,1,guard_0.5,8,1.0,0.75,0.75,0.75,0.0,0.0,1.452258988542687,-0.08054431009486206,3.0,0.0
0.2,0.75,8,0.5,2,guard_0.5,8,1.0,0.375,0.375,0.375,0.0,0.0,1.5362269784952334,-0.5531210549841177,3.0,0.0
0.2,0.75,8,0.5,3,guard_0.5,8,1.0,0.625,0.625,0.625,0.0,0.125,1.4880342693093465,0.06254751323310415,3.0,0.0
0.2,0.75,8,1.0,0,guard_1.0,8,1.0,0.5,0.5,0.5,0.0,0.0,1.8067959716679598,-0.0936197361591381,3.0,0.0
0.2,0.75,8,1.0,1,guard_1.0,8,1.0,0.75,0.75,0.75,0.0,0.0,1.8592134636649236,0.0064660078481931504,3.0,0.0
0.2,0.75,8,1.0,2,guard_1.0,8,1.0,0.25,0.25,0.25,0.0,0.0,1.186489560148601,-0.6775906646201607,3.0,0.0
0.2,0.75,8,1.0,3,guard_1.0,8,1.0,0.625,0.625,0.625,0.0,0.125,1.8910130367666056,0.16268569225217053,3.0,0.0
0.2,0.75,32,0.0,0,estimated,8,1.0,0.5,0.5,1.0,0.0,0.5,0.8140395464429798,0.004258262020504739,3.0,0.0
0.2,0.75,32,0.0,1,estimated,8,1.0,0.625,0.625,1.0,0.0,0.375,0.7792715081320455,0.02939945139517832,3.0,0.0
0.2,0.75,32,0.0,2,estimated,8,1.0,0.75,0.75,0.75,0.0,0.0,1.0826265762157996,-0.07455627148178126,3.0,0.0
0.2,0.75,32,0.0,3,estimated,8,1.0,0.875,0.875,0.875,0.0,0.0,0.8255845230492608,0.06467731188241088,3.0,0.0
0.2,0.75,32,0.5,0,guard_0.5,8,1.0,0.75,0.75,1.0,0.0,0.25,0.9478030101585582,0.051632585571186676,3.0,0.0
0.2,0.75,32,0.5,1,guard_0.5,8,1.0,0.75,0.75,1.0,0.0,0.25,0.9218464840478188,0.07232026802760731,3.0,0.0
0.2,0.75,32,0.5,2,guard_0.5,8,1.0,0.75,0.75,0.75,0.0,0.0,1.2650312701334965,-0.04354364937551117,3.0,0.0
0.2,0.75,32,0.5,3,guard_0.5,8,1.0,0.875,0.875,0.875,0.0,0.0,0.9301741484893211,0.10648511360301782,3.0,0.0
0.2,0.75,32,1.0,0,guard_1.0,8,1.0,0.75,0.75,1.0,0.0,0.25,1.1058540901277758,0.10137721261401945,3.0,0.0
0.2,0.75,32,1.0,1,guard_1.0,8,1.0,0.875,0.875,1.0,0.0,0.125,1.0771741711257505,0.12234272244929811,3.0,0.0
0.2,0.75,32,1.0,2,guard_1.0,8,1.0,0.75,0.75,0.75,0.0,0.0,1.4537166638965633,-0.012198141421549506,3.0,0.0
0.2,0.75,32,1.0,3,guard_1.0,8,1.0,0.875,0.875,0.875,0.0,0.0,1.0397018980894543,0.1480532170918271,3.0,0.0
0.2,0.75,128,0.0,0,estimated,8,1.0,1.0,1.0,1.0,0.0,0.0,0.7603041843756062,0.06581017937966147,3.0,0.0
0.2,0.75,128,0.0,1,estimated,8,1.0,0.75,0.75,0.75,0.0,0.0,1.030188101203209,-0.1877253481085467,3.0,0.0
0.2,0.75,128,0.0,2,estimated,8,1.0,0.875,0.875,1.0,0.0,0.125,0.8981551433251271,0.07816140359270432,3.0,0.0
0.2,0.75,128,0.0,3,estimated,8,1.0,0.75,0.75,1.0,0.0,0.25,0.9987848675524582,0.04476380917429716,3.0,0.0
0.2,0.75,128,0.5,0,guard_0.5,8,1.0,1.0,1.0,1.0,0.0,0.0,0.8099021720331934,0.097128037869434,3.0,0.0
0.2,0.75,128,0.5,1,guard_0.5,8,1.0,0.75,0.75,0.75,0.0,0.0,1.1330016459867653,-0.1584848876330855,3.0,0.0
0.2,0.75,128,0.5,2,guard_0.5,8,1.0,0.875,0.875,1.0,0.0,0.125,0.9775650353186736,0.10290902859185383,3.0,0.0
0.2,0.75,128,0.5,3,guard_0.5,8,1.0,0.875,0.875,0.875,0.0,0.0,0.8100875578333265,-0.05891191543409398,3.0,0.0
0.2,0.75,128,1.0,0,guard_1.0,8,1.0,1.0,1.0,1.0,0.0,0.0,0.8641970525299418,0.12885212081902145,3.0,0.0
0.2,0.75,128,1.0,1,guard_1.0,8,1.0,0.75,0.75,0.75,0.0,0.0,1.237783688829228,-0.1304146200131876,3.0,0.0
0.2,0.75,128,1.0,2,guard_1.0,8,1.0,1.0,1.0,1.0,0.0,0.0,1.0574572784522047,0.1291778936118787,3.0,0.0
0.2,0.75,128,1.0,3,guard_1.0,8,1.0,0.875,0.875,0.875,0.0,0.0,0.8841264864427428,-0.03349064958150969,3.0,0.0
0.2,1.0,8,0.0,0,estimated,8,1.0,0.5,0.5,0.875,0.0,0.5,0.6406426537774248,-0.023054045946680424,3.0,0.0
0.2,1.0,8,0.0,1,estimated,8,1.0,0.625,0.625,0.625,0.0,0.125,1.1108282963987948,-0.13191139984346317,3.0,0.0
0.2,1.0,8,0.0,2,estimated,8,1.0,0.375,0.375,0.875,0.0,0.5,0.6606672414882243,-0.03995004707473304,3.0,0.0
0.2,1.0,8,0.0,3,estimated,8,1.0,0.25,0.25,0.625,0.0,0.5,0.8942159704598133,-0.28519561435738333,3.0,0.0
0.2,1.0,8,0.5,0,guard_0.5,8,1.0,0.625,0.625,1.0,0.0,0.375,0.8869655274009991,0.05629722885188784,3.0,0.0
0.2,1.0,8,0.5,1,guard_0.5,8,1.0,0.5,0.5,0.625,0.0,0.125,1.1771195647465678,-0.20608053021401115,3.0,0.0
0.2,1.0,8,0.5,2,guard_0.5,8,1.0,0.875,0.875,0.875,0.0,0.0,0.8399255169974167,0.03537357346501224,3.0,0.0
0.2,1.0,8,0.5,3,guard_0.5,8,1.0,0.5,0.5,0.625,0.0,0.25,1.1369716972465105,-0.2119264297741576,3.0,0.0
0.2,1.0,8,1.0,0,guard_1.0,8,1.0,0.75,0.75,1.0,0.0,0.25,1.1661330917564463,0.14333753211425773,3.0,0.0
0.2,1.0,8,1.0,1,guard_1.0,8,1.0,0.5,0.5,0.625,0.0,0.125,1.463155611767101,-0.1781086954708025,3.0,0.0
0.2,1.0,8,1.0,2,guard_1.0,8,1.0,0.875,0.875,0.875,0.0,0.0,1.0351770154294346,0.11591362483313714,3.0,0.0
0.2,1.0,8,1.0,3,guard_1.0,8,1.0,0.625,0.625,0.75,0.0,0.125,1.4016586786594345,-0.14651458459122496,3.0,0.0
0.2,1.0,32,0.0,0,estimated,8,1.0,0.5,0.5,0.625,0.0,0.375,0.5699790286985787,-0.172654853744867,3.0,0.0
0.2,1.0,32,0.0,1,estimated,8,1.0,0.5,0.5,0.75,0.0,0.375,0.985704064826196,-0.24357512597617348,3.0,0.0
0.2,1.0,32,0.0,2,estimated,8,1.0,0.25,0.25,0.75,0.0,0.5,0.8182676758663844,-0.22547701029617045,3.0,0.0
0.2,1.0,32,0.0,3,estimated,8,1.0,0.5,0.5,0.875,0.0,0.375,0.6522261288419026,-0.16919147703364973,3.0,0.0
0.2,1.0,32,0.5,0,guard_0.5,8,1.0,0.875,0.875,0.875,0.0,0.0,0.7143317212913181,-0.12458599309588561,3.0,0.0
0.2,1.0,32,0.5,1,guard_0.5,8,1.0,0.75,0.75,0.75,0.0,0.0,0.7944277284233956,-0.2814871160094644,3.0,0.0
0.2,1.0,32,0.5,2,guard_0.5,8,1.0,0.5,0.5,0.75,0.0,0.25,1.00401732587142,-0.18805893670467677,3.0,0.0
0.2,1.0,32,0.5,3,guard_0.5,8,1.0,0.75,0.75,0.875,0.0,0.125,0.7740258247573625,-0.12371986963384977,3.0,0.0
