seed,method,trials,reachable_rate,overall_success,future_success,current_success,detects_unreachable,false_certificate,mean_norm,mean_min_margin,mean_rank,mean_null_dim
0,UBC,14,1.0,1.0,1.0,1.0,0.0,0.0,0.6743587437294029,-1.0507467911630945e-16,3.0,0.0
0,coactive_direction,14,1.0,0.35714285714285715,0.35714285714285715,0.9285714285714286,0.0,0.6428571428571429,0.9718407988256583,-0.6089179421039149,3.0,0.0
0,margin_penalty,14,1.0,0.0,0.0,0.42857142857142855,0.0,1.0,0.6225606778982271,-0.0273856853969316,3.0,0.0
0,reward_gradient,14,1.0,0.7142857142857143,0.7142857142857143,0.8571428571428571,0.0,0.0,1.3800000000000001,-0.2542770963649151,3.0,0.0
0,robust_ubc,14,1.0,1.0,1.0,1.0,0.0,0.0,1.1145556216188186,0.08790692331538526,3.0,0.0
0,safe_large_guard,14,1.0,1.0,1.0,1.0,0.0,0.0,1.358983356802833,0.19999999999999976,3.0,0.0
0,sequential_greedy,14,1.0,0.8571428571428571,0.8571428571428571,1.0,0.0,0.0,0.704035893091482,-0.0004109775842521178,3.0,0.0
1,UBC,14,0.9285714285714286,0.9285714285714286,1.0,1.0,1.0,0.0,0.5012906072348429,-4.526293869625638e-16,3.0,0.0
1,coactive_direction,14,0.9285714285714286,0.0,0.0,1.0,0.0,1.0,0.9523980059849613,-1.1409899482383221,3.0,0.0
1,margin_penalty,14,0.9285714285714286,0.0,0.0,0.6153846153846154,0.0,1.0,0.47402919523171394,-0.018412181563376595,3.0,0.0
1,reward_gradient,14,0.9285714285714286,0.5714285714285714,0.6153846153846154,1.0,1.0,0.0,1.7792307692307692,-0.18048086309276445,3.0,0.0
1,robust_ubc,14,0.9285714285714286,0.9285714285714286,1.0,1.0,1.0,0.0,0.6964789443375913,0.07102778596353106,3.0,0.0
1,safe_large_guard,14,0.9285714285714286,0.9285714285714286,1.0,1.0,1.0,0.0,0.9663697292753272,0.19999999999999934,3.0,0.0
1,sequential_greedy,14,0.9285714285714286,0.5714285714285714,0.6153846153846154,0.8461538461538461,1.0,0.0,0.527143897437555,-0.0003788153672347237,3.0,0.0
2,UBC,14,0.8571428571428571,0.8571428571428571,1.0,1.0,1.0,0.0,0.6142304439893501,-1.4340380734741606e-16,3.0,0.0
2,coactive_direction,14,0.8571428571428571,0.14285714285714285,0.16666666666666666,1.0,0.0,0.8333333333333334,0.986032776747566,-0.9597823543054966,3.0,0.0
2,margin_penalty,14,0.8571428571428571,0.0,0.0,0.9166666666666666,0.0,1.0,0.5833500957009066,-0.023840661351052565,3.0,0.0
2,reward_gradient,14,0.8571428571428571,0.5,0.5833333333333334,0.9166666666666666,1.0,0.0,1.665,-0.4213999437534255,3.0,0.0
2,robust_ubc,14,0.8571428571428571,0.8571428571428571,1.0,1.0,1.0,0.0,0.8591174807246937,0.06726975600668733,3.0,0.0
2,safe_large_guard,14,0.8571428571428571,0.8571428571428571,1.0,1.0,1.0,0.0,1.1232326710575231,0.19999999999999954,3.0,0.0
2,sequential_greedy,14,0.8571428571428571,0.5,0.5833333333333334,1.0,1.0,0.0,0.6337619466339804,-0.00011893822243701686,3.0,0.0
3,UBC,14,0.6428571428571429,0.6428571428571429,1.0,1.0,1.0,0.0,0.5971192132842803,-3.0839528461809902e-18,3.0,0.0
3,coactive_direction,14,0.6428571428571429,0.14285714285714285,0.2222222222222222,1.0,0.0,0.7777777777777778,0.9100099473209452,-0.5424677497165632,3.0,0.0
3,margin_penalty,14,0.6428571428571429,0.0,0.0,0.6666666666666666,0.0,1.0,0.5286227249563145,-0.028288096268888594,3.0,0.0
3,reward_gradient,14,0.6428571428571429,0.5,0.7777777777777778,0.8888888888888888,1.0,0.0,1.5199999999999998,-0.3060268653694894,3.0,0.0
3,robust_ubc,14,0.6428571428571429,0.6428571428571429,1.0,1.0,1.0,0.0,1.0527932032292797,0.09219112798215102,3.0,0.0
3,safe_large_guard,14,0.6428571428571429,0.6428571428571429,1.0,1.0,1.0,0.0,1.2371826669870993,0.19999999999999957,3.0,0.0
3,sequential_greedy,14,0.6428571428571429,0.5714285714285714,0.8888888888888888,0.8888888888888888,1.0,0.0,0.6189285330512058,-2.5966982319834225e-05,3.0,0.0
4,UBC,14,0.9285714285714286,0.9285714285714286,1.0,1.0,1.0,0.0,0.591635866245868,-2.135044278125301e-16,3.0,0.0
4,coactive_direction,14,0.9285714285714286,0.21428571428571427,0.23076923076923078,1.0,0.0,0.7692307692307693,1.0011651054129413,-0.647657861351273,3.0,0.0
4,margin_penalty,14,0.9285714285714286,0.0,0.0,0.8461538461538461,0.0,1.0,0.5556541487351795,-0.02615328939695777,3.0,0.0
4,reward_gradient,14,0.9285714285714286,0.5714285714285714,0.6153846153846154,1.0,1.0,0.0,2.120769230769231,-0.14364479382106893,3.0,0.0
4,robust_ubc,14,0.9285714285714286,0.9285714285714286,1.0,1.0,1.0,0.0,0.7944999364592248,0.0679294610706545,3.0,0.0
4,safe_large_guard,14,0.9285714285714286,0.9285714285714286,1.0,1.0,1.0,0.0,1.1148126336582442,0.19999999999999957,3.0,0.0
4,sequential_greedy,14,0.9285714285714286,0.42857142857142855,0.46153846153846156,1.0,1.0,0.0,0.6177180090021863,-0.0014003148460246218,3.0,0.0
5,UBC,14,0.7142857142857143,0.7142857142857143,1.0,1.0,1.0,0.0,0.7268756816156496,-1.4155343563970745e-16,3.0,0.0
5,coactive_direction,14,0.7142857142857143,0.14285714285714285,0.2,1.0,0.0,0.8,1.0249241786209198,-1.117161572038528,3.0,0.0
5,margin_penalty,14,0.7142857142857143,0.0,0.0,0.5,0.0,1.0,0.8951752036745116,-0.4801586044691346,3.0,0.0
5,reward_gradient,14,0.7142857142857143,0.2857142857142857,0.4,1.0,1.0,0.0,2.1719999999999997,-0.3188467412813636,3.0,0.0
5,robust_ubc,14,0.7142857142857143,0.7142857142857143,1.0,1.0,1.0,0.0,1.0454050062124778,0.07150484533635085,3.0,0.0
5,safe_large_guard,14,0.7142857142857143,0.7142857142857143,1.0,1.0,1.0,0.0,1.346348191630806,0.19999999999999923,3.0,0.0
5,sequential_greedy,14,0.7142857142857143,0.5,0.7,1.0,1.0,0.0,0.7526965924244633,-0.007306520106832336,3.0,0.0
6,UBC,14,0.8571428571428571,0.8571428571428571,1.0,1.0,1.0,0.0,0.5476869136467161,-1.5149918356864114e-16,3.0,0.0
6,coactive_direction,14,0.8571428571428571,0.14285714285714285,0.16666666666666666,1.0,0.0,0.8333333333333334,0.9625807145982717,-0.7312009091763519,3.0,0.0
6,margin_penalty,14,0.8571428571428571,0.0,0.0,0.75,0.0,1.0,0.5106804606874081,-0.025272623339470005,3.0,0.0
6,reward_gradient,14,0.8571428571428571,0.42857142857142855,0.5,0.9166666666666666,1.0,0.0,2.0775,-0.5745114835446173,3.0,0.0
6,robust_ubc,14,0.8571428571428571,0.8571428571428571,1.0,1.0,1.0,0.0,0.7585509907361926,0.06756638035693134,3.0,0.0
6,safe_large_guard,14,0.8571428571428571,0.8571428571428571,1.0,1.0,1.0,0.0,1.0555194408213484,0.1999999999999997,3.0,0.0
6,sequential_greedy,14,0.8571428571428571,0.5714285714285714,0.6666666666666666,0.9166666666666666,1.0,0.0,0.5932361969106127,-8.172167610343006e-06,3.0,0.0
7,UBC,14,0.9285714285714286,0.9285714285714286,1.0,1.0,1.0,0.0,0.7058503944555178,-1.7293858652814939e-16,3.0,0.0
7,coactive_direction,14,0.9285714285714286,0.07142857142857142,0.07692307692307693,0.9230769230769231,0.0,0.9230769230769231,0.9722925614438738,-0.40244339077230357,3.0,0.0
7,margin_penalty,14,0.9285714285714286,0.0,0.0,0.7692307692307693,0.0,1.0,0.6297786968261392,-0.03490784859640634,3.0,0.0
7,reward_gradient,14,0.9285714285714286,0.42857142857142855,0.46153846153846156,1.0,1.0,0.0,2.0076923076923077,-0.527234502932859,3.0,0.0
7,robust_ubc,14,0.9285714285714286,0.9285714285714286,1.0,1.0,1.0,0.0,1.0161339076152929,0.09147351442269384,3.0,0.0
7,safe_large_guard,14,0.9285714285714286,0.9285714285714286,1.0,1.0,1.0,0.0,1.2969048315451759,0.19999999999999962,3.0,0.0
7,sequential_greedy,14,0.9285714285714286,0.5714285714285714,0.6153846153846154,1.0,1.0,0.0,0.72526487090703,-0.002097983273453089,3.0,0.0
8,UBC,14,0.8571428571428571,0.8571428571428571,1.0,1.0,1.0,0.0,0.7044244130450447,-2.914335439641036e-16,3.0,0.0
8,coactive_direction,14,0.8571428571428571,0.07142857142857142,0.08333333333333333,0.9166666666666666,0.0,0.9166666666666666,1.0092318936744038,-1.1080241714358061,3.0,0.0
8,margin_penalty,14,0.8571428571428571,0.07142857142857142,0.08333333333333333,0.5833333333333334,0.0,0.9166666666666666,0.708175378799807,-0.012023239157760093,3.0,0.0
8,reward_gradient,14,0.8571428571428571,0.5714285714285714,0.6666666666666666,1.0,1.0,0.0,1.7725000000000002,-0.2199628107961931,3.0,0.0
8,robust_ubc,14,0.8571428571428571,0.8571428571428571,1.0,1.0,1.0,0.0,0.9463437913670147,0.07097355762399836,3.0,0.0
8,safe_large_guard,14,0.8571428571428571,0.8571428571428571,1.0,1.0,1.0,0.0,1.2586329867639086,0.19999999999999937,3.0,0.0
8,sequential_greedy,14,0.8571428571428571,0.6428571428571429,0.75,0.8333333333333334,1.0,0.0,0.732620780552424,-8.672894047640396e-05,3.0,0.0
9,UBC,14,0.8571428571428571,0.8571428571428571,1.0,1.0,1.0,0.0,0.6561834536195069,-2.498001805406602e-16,3.0,0.0
9,coactive_direction,14,0.8571428571428571,0.07142857142857142,0.08333333333333333,1.0,0.0,0.9166666666666666,0.9564126242193041,-0.8316053686161656,3.0,0.0
9,margin_penalty,14,0.8571428571428571,0.0,0.0,0.75,0.0,1.0,0.7658180242796867,-0.5044876328089318,3.0,0.0
9,reward_gradient,14,0.8571428571428571,0.42857142857142855,0.5,0.8333333333333334,1.0,0.0,1.8324999999999998,-0.7972877003498345,3.0,0.0
9,robust_ubc,14,0.8571428571428571,0.8571428571428571,1.0,1.0,1.0,0.0,0.9886089950491223,0.08388903316795072,3.0,0.0
9,safe_large_guard,14,0.8571428571428571,0.8571428571428571,1.0,1.0,1.0,0.0,1.2229926196926437,0.19999999999999954,3.0,0.0
9,sequential_greedy,14,0.8571428571428571,0.5714285714285714,0.6666666666666666,0.9166666666666666,1.0,0.0,0.6713855045279483,-0.010214993402887822,3.0,0.0
10,UBC,14,0.7857142857142857,0.7857142857142857,1.0,1.0,1.0,0.0,0.7034051937382956,-1.4382434637189527e-16,3.0,0.0
10,coactive_direction,14,0.7857142857142857,0.0,0.0,1.0,0.0,1.0,0.9697948608637198,-0.9841720458949005,3.0,0.0
10,margin_penalty,14,0.7857142857142857,0.0,0.0,0.8181818181818182,0.0,1.0,0.6413944957316416,-0.02925514211758097,3.0,0.0
10,reward_gradient,14,0.7857142857142857,0.5,0.6363636363636364,1.0,1.0,0.0,1.9036363636363638,-0.2907519299047289,3.0,0.0
10,robust_ubc,14,0.7857142857142857,0.7857142857142857,1.0,1.0,1.0,0.0,1.0512786298542427,0.0800562626390665,3.0,0.0
10,safe_large_guard,14,0.7857142857142857,0.7857142857142857,1.0,1.0,1.0,0.0,1.3376190948667526,0.19999999999999976,3.0,0.0
10,sequential_greedy,14,0.7857142857142857,0.6428571428571429,0.8181818181818182,1.0,1.0,0.0,0.7348647518988023,-5.69809664957061e-08,3.0,0.0
11,UBC,14,0.9285714285714286,0.9285714285714286,1.0,1.0,1.0,0.0,0.6282627943262322,-2.2311212706409395e-16,3.0,0.0
11,coactive_direction,14,0.9285714285714286,0.35714285714285715,0.38461538461538464,0.9230769230769231,0.0,0.6153846153846154,0.944307232511206,-0.5752601450624746,3.0,0.0
11,margin_penalty,14,0.9285714285714286,0.0,0.0,0.7692307692307693,0.0,1.0,0.5780000096308359,-0.028806030768570252,3.0,0.0
11,reward_gradient,14,0.9285714285714286,0.42857142857142855,0.46153846153846156,0.9230769230769231,1.0,0.0,1.973076923076923,-0.21907147482936576,3.0,0.0
11,robust_ubc,14,0.9285714285714286,0.9285714285714286,1.0,1.0,1.0,0.0,0.9402691902602169,0.0813797360710618,3.0,0.0
11,safe_large_guard,14,0.9285714285714286,0.9285714285714286,1.0,1.0,1.0,0.0,1.2666450020792932,0.19999999999999932,3.0,0.0
11,sequential_greedy,14,0.9285714285714286,0.5714285714285714,0.6153846153846154,1.0,1.0,0.0,0.6551527426717926,-0.0005323213456601192,3.0,0.0
